TSid,Dataset Name,Compilation Name,variableName,Conflict with
PYTL4HHGJ3B,Asi-PAKI039.Cook.2013.lpd,PAGES2kv2,year,set()
Asia_214,Asi-PAKI040.Cook.2011.lpd,PAGES2kv2,trsgi,set()
PYT2O1WNCZB,Asi-PAKI040.Cook.2011.lpd,PAGES2kv2,year,set()
Asia_072,Asi-PTCYUN.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTRO9XKXHV,Asi-PTCYUN.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_303,Asi-Puruogangri.Thompson.2006.lpd,PAGES2kv2,ageMin,set()
PYT38GKV2RU,Asi-Puruogangri.Thompson.2006.lpd,PAGES2kv2,year,set()
Asia_304,Asi-Puruogangri.Thompson.2006.lpd,PAGES2kv2,ageMax,set()
Asia_305,Asi-Puruogangri.Thompson.2006.lpd,PAGES2kv2,d18O,set()
Asia_067,Asi-QUMAJP.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTSINQM1GK,Asi-QUMAJP.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_103,Asi-RANGCD.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTZGFHDBF2,Asi-RANGCD.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_110,Asi-RUSS219.Jacoby.2010.lpd,PAGES2kv2,trsgi,set()
PYTDKVR7M53,Asi-RUSS219.Jacoby.2010.lpd,PAGES2kv2,year,set()
Asia_133,Asi-RUSS236.Sano.2009.lpd,PAGES2kv2,trsgi,set()
PYTUL999BTN,Asi-RUSS236.Sano.2009.lpd,PAGES2kv2,year,set()
Asia_063,Asi-SANGTS.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTCAP6NF0W,Asi-SANGTS.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_132,Asi-SHIESP.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYT8G1KW4I5,Asi-SHIESP.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_130,Asi-SHIYAT.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYT3JSDVIYM,Asi-SHIYAT.PAGES2k.2013.lpd,PAGES2kv2,year,set()
LPD2c9bc1f8,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,core,set()
PYT6B1VXPJH,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,year,set()
LPDbbd279ed,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,sampleID,set()
LPDb2294566,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,ageMin,set()
LPD692315c3,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,ageMax,set()
LPDdc74a376,Asi-SihailongwaLake.Chu.2011.lpd,PAGES2kv2,temperature,set()
Asia_331,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,depth_top,set()
PYTN6BLCZAN,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,year,set()
Asia_332,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,depth_bottom,set()
Asia_333,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,ageMax,set()
Asia_334,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,ageMin,set()
Asia_335,Asi-SO90-39KGSO130-275KL.Munz.2015.lpd,PAGES2kv2,temperature,set()
Asia_155,Asi-SODAPS.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTTU12QFQG,Asi-SODAPS.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_230,Asi-SourthAndMiddleUrals.Demezhko.2007.lpd,PAGES2kv2,temperature,set()
PYTX5TD5SOT,Asi-SourthAndMiddleUrals.Demezhko.2007.lpd,PAGES2kv2,year,set()
Asia_319,Asi-SouthChina.Wang.1998.lpd,PAGES2kv2,temperature,set()
PYT4UO14EQB,Asi-SouthChina.Wang.1998.lpd,PAGES2kv2,year,set()
Asia_056,Asi-TDAXJP.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYT4EK04T9T,Asi-TDAXJP.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_057,Asi-TDBXJP.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTWT3ZNHIC,Asi-TDBXJP.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_226,Asi-TH001.Buckley.2010.lpd,PAGES2kv2,trsgi,set()
PYT03CTS3EU,Asi-TH001.Buckley.2010.lpd,PAGES2kv2,year,set()
Asia_065,Asi-TIANMU.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYT0Y3RM0MF,Asi-TIANMU.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_227,Asi-TW001.Wright.2010.lpd,PAGES2kv2,trsgi,set()
PYT7BU2NHD2,Asi-TW001.Wright.2010.lpd,PAGES2kv2,year,set()
Asia_021,Asi-UKHEWD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYT6189MGQI,Asi-UKHEWD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_019,Asi-UKHEWW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTJEK4OGQ9,Asi-UKHEWW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_022,Asi-UKHLWD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTKTIXFOTQ,Asi-UKHLWD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_020,Asi-UKHLWW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTNBLATR8F,Asi-UKHLWW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_023,Asi-UKHMND.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTQR2X8P52,Asi-UKHMND.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_024,Asi-UKHMXD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTNFAZ4OTC,Asi-UKHMXD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_018,Asi-UKHTRW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTICEWMLVC,Asi-UKHTRW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_014,Asi-UULEWD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYT48IHWLW1,Asi-UULEWD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_012,Asi-UULEWW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTNEWAW72C,Asi-UULEWW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_015,Asi-UULLWD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYT8MSWBNIT,Asi-UULLWD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_013,Asi-UULLWW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTZV1I09XW,Asi-UULLWW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_016,Asi-UULMND.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTFM6HEMDR,Asi-UULMND.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_017,Asi-UULMXD.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTQ5T16FRG,Asi-UULMXD.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_011,Asi-UULTRW.Schweingruber.2002.lpd,PAGES2kv2,trsgi,set()
PYTT55NMEQQ,Asi-UULTRW.Schweingruber.2002.lpd,PAGES2kv2,year,set()
Asia_229,Asi-VIET001.Buckley.2010.lpd,PAGES2kv2,trsgi,set()
PYTIB9QUN0Y,Asi-VIET001.Buckley.2010.lpd,PAGES2kv2,year,set()
Asia_073,Asi-WEXYUN.Wright.2010.lpd,PAGES2kv2,trsgi,set()
PYTJKW4279M,Asi-WEXYUN.Wright.2010.lpd,PAGES2kv2,year,set()
Asia_066,Asi-WULANJ.PAGES2k.2013.lpd,PAGES2kv2,trsgi,set()
PYTEPF6B7ID,Asi-WULANJ.PAGES2k.2013.lpd,PAGES2kv2,year,set()
Asia_042,Asi-WXIYUN.Wright.2010.lpd,PAGES2kv2,trsgi,set()
PYTYY140E8Z,Asi-WXIYUN.Wright.2010.lpd,PAGES2kv2,year,set()
Asia_119,Asi-YKC.Yasue.2013.lpd,PAGES2kv2,trsgi,set()
PYT450PEIK3,Asi-YKC.Yasue.2013.lpd,PAGES2kv2,year,set()
Asia_117,Asi-YKCOM.Yasue.2013.lpd,PAGES2kv2,trsgi,set()
PYTDUVNYME9,Asi-YKCOM.Yasue.2013.lpd,PAGES2kv2,year,set()
Asia_069,Asi-ZHANGX.PAGES2k.2010.lpd,PAGES2kv2,trsgi,set()
PYT5GUA1IUL,Asi-ZHANGX.PAGES2k.2010.lpd,PAGES2kv2,year,set()
Asia_327,Asi-ZhejiangAndFujian.Zhang.1980.lpd,PAGES2kv2,temperature,set()
PYTJ7N01WYC,Asi-ZhejiangAndFujian.Zhang.1980.lpd,PAGES2kv2,year,set()
Asia_068,Asi-ZHIDJP.Shao.2003.lpd,PAGES2kv2,trsgi,set()
PYT2JT4J2LL,Asi-ZHIDJP.Shao.2003.lpd,PAGES2kv2,year,set()
Aus_010,Aus-BuckleysChance.Buckley.1997.lpd,PAGES2kv2,trsgi,set()
PYTXEXD5RV0,Aus-BuckleysChance.Buckley.1997.lpd,PAGES2kv2,year,set()
Aus_015,Aus-CTPEastTasmania.Allen.2001.lpd,PAGES2kv2,trsgi,set()
PYTPEIEIPQG,Aus-CTPEastTasmania.Allen.2001.lpd,PAGES2kv2,year,set()
Aus_020,Aus-CTPWestTasmania.Allen.2001.lpd,PAGES2kv2,trsgi,set()
PYTPT0AOZDB,Aus-CTPWestTasmania.Allen.2001.lpd,PAGES2kv2,year,set()
LPDbff7f105,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,R650_700,set()
PYTIK770U2F,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,year,set()
PYT54Z1RIOQ,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,age,set()
PYTE808VF86,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,depth,set()
LPD77e777b0,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,R570_630,set()
LPDc2846a24,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,R660_670,set()
LPD335d863f,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,RABD660_670,set()
LPD6d96dc7c,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,waterContent,set()
LPDe759ea6b,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,N,set()
LPDf7751317,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,C,set()
LPD0e900372,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,C_N,set()
LPD0b6c7700,Aus-DuckholeLake.Saunders.2013.lpd,PAGES2kv2,BSi,set()
Aus_041,Aus-MtRead.Cook.2006.lpd,PAGES2kv2,temperature,set()
PYTM0JAUSLN,Aus-MtRead.Cook.2006.lpd,PAGES2kv2,year,set()
Aus_057,Aus-Oroko.Cook.2002.lpd,PAGES2kv2,temperature,set()
PYT663II7KU,Aus-Oroko.Cook.2002.lpd,PAGES2kv2,year,set()
Aus_062,Aus-PinkPine.Duncan.2010.lpd,PAGES2kv2,trsgi,set()
PYTUW2K6LZT,Aus-PinkPine.Duncan.2010.lpd,PAGES2kv2,year,set()
Aus_067,Aus-StewartIsland.DArrigo.1996.lpd,PAGES2kv2,trsgi,set()
PYTP9MA4L3I,Aus-StewartIsland.DArrigo.1996.lpd,PAGES2kv2,year,set()
Aus_071,Aus-TakapariCedar.Xiong.2000.lpd,PAGES2kv2,trsgi,set()
PYTFSP9OVNG,Aus-TakapariCedar.Xiong.2000.lpd,PAGES2kv2,year,set()
Eur_023,Eur-CentralandEasternPyrenees.Pla.2004.lpd,PAGES2kv2,sampleID,set()
PYTI3SYVK7B,Eur-CentralandEasternPyrenees.Pla.2004.lpd,PAGES2kv2,year,set()
PYTVOLHTMB8,Eur-CentralandEasternPyrenees.Pla.2004.lpd,PAGES2kv2,age,set()
Eur_024,Eur-CentralandEasternPyrenees.Pla.2004.lpd,PAGES2kv2,temperature,set()
Eur_025,Eur-CentralandEasternPyrenees.Pla.2004.lpd,PAGES2kv2,uncertainty_temperature,set()
Eur_022,Eur-CentralEurope.Dobrovoln.2009.lpd,PAGES2kv2,temperature,set()
PYT2ITP1JNH,Eur-CentralEurope.Dobrovoln.2009.lpd,PAGES2kv2,year,set()
Eur_010,Eur-CoastofPortugal.Abrantes.2011.lpd,PAGES2kv2,temperature,set()
PYTNSKF0DVD,Eur-CoastofPortugal.Abrantes.2011.lpd,PAGES2kv2,year,set()
Eur_016,Eur-EasternCarpathianMountains.Popa.2008.lpd,PAGES2kv2,trsgi,set()
PYTL34KH163,Eur-EasternCarpathianMountains.Popa.2008.lpd,PAGES2kv2,year,set()
Eur_017,Eur-EuropeanAlps.Bntgen.2011.lpd,PAGES2kv2,trsgi,set()
PYTZASMDVCX,Eur-EuropeanAlps.Bntgen.2011.lpd,PAGES2kv2,year,set()
Eur_005,Eur-FinnishLakelands.Helama.2014.lpd,PAGES2kv2,temperature,set()
PYTUSB62S0A,Eur-FinnishLakelands.Helama.2014.lpd,PAGES2kv2,year,set()
Eur_003,Eur-LakeSilvaplana.Larocque-Tobler.2010.lpd,PAGES2kv2,temperature,set()
PYTNIGSDX9Q,Eur-LakeSilvaplana.Larocque-Tobler.2010.lpd,PAGES2kv2,year,set()
Eur_002,Eur-LakeSilvaplana.Trachsel.2010.lpd,PAGES2kv2,temperature,set()
PYT1E4X3DDF,Eur-LakeSilvaplana.Trachsel.2010.lpd,PAGES2kv2,year,set()
Eur_018,Eur-Ltschental.Bntgen.2006.lpd,PAGES2kv2,MXD,set()
PYTOZB821DI,Eur-Ltschental.Bntgen.2006.lpd,PAGES2kv2,year,set()
Eur_019,Eur-MaritimeFrenchAlps.Bntgen.2012.lpd,PAGES2kv2,trsgi,set()
PYTAQC8W7JI,Eur-MaritimeFrenchAlps.Bntgen.2012.lpd,PAGES2kv2,year,set()
Eur_014,Eur-NorthernScandinavia.Esper.2012.lpd,PAGES2kv2,MXD,set()
PYTECO66XAD,Eur-NorthernScandinavia.Esper.2012.lpd,PAGES2kv2,year,set()
Eur_008,Eur-NorthernSpain.Martn-Chivelet.2011.lpd,PAGES2kv2,d18O,set()
PYTE7VH7UMO,Eur-NorthernSpain.Martn-Chivelet.2011.lpd,PAGES2kv2,year,set()
Eur_009,Eur-RAPiD-17-5P.Moffa-Sanchez.2014.lpd,PAGES2kv2,d18O,set()
PYT84CEATGL,Eur-RAPiD-17-5P.Moffa-Sanchez.2014.lpd,PAGES2kv2,year,set()
Eur_007,Eur-Seebergsee.Larocque-Tobler.2012.lpd,PAGES2kv2,temperature,set()
PYTTVYW15AB,Eur-Seebergsee.Larocque-Tobler.2012.lpd,PAGES2kv2,year,set()
Eur_020,Eur-SpanishPyrenees.Dorado-Linan.2012.lpd,PAGES2kv2,trsgi,set()
PYT2K8MIA3N,Eur-SpanishPyrenees.Dorado-Linan.2012.lpd,PAGES2kv2,year,set()
Eur_001,Eur-SpannagelCave.Mangini.2005.lpd,PAGES2kv2,d18O,set()
PYTSOOGT8HT,Eur-SpannagelCave.Mangini.2005.lpd,PAGES2kv2,year,set()
Eur_006,Eur-Stockholm.Leijonhufvud.2009.lpd,PAGES2kv2,temperature,set()
PYTWVH672OU,Eur-Stockholm.Leijonhufvud.2009.lpd,PAGES2kv2,year,set()
Eur_026,Eur-Tallinn.Tarand.2001.lpd,PAGES2kv2,temperature,set()
PYTYZLQ7X4J,Eur-Tallinn.Tarand.2001.lpd,PAGES2kv2,year,set()
Eur_027,Eur-Tallinn.Tarand.2001.lpd,PAGES2kv2,JulianDay,set()
Eur_015,Eur-TatraMountains.Bntgen.2013.lpd,PAGES2kv2,trsgi,set()
PYTQ1JTP057,Eur-TatraMountains.Bntgen.2013.lpd,PAGES2kv2,year,set()
NAm_229,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,sampleCount,set()
PYTOAMJAE3T,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,year,set()
NAm_230,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,segment,set()
NAm_231,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,ringWidth,set()
NAm_232,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,trsgi,set()
NAm_233,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,residual,set()
NAm_234,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,ARS,set()
NAm_235,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,corrs,set()
NAm_236,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,RBar,set()
NAm_237,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,SD,set()
NAm_238,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,SE,set()
NAm_239,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,EPS,set()
NAm_240,NAm-AlmondButterLower.DArrigo.2005.lpd,PAGES2kv2,core,set()
NAm_241,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,sampleCount,set()
PYTE33X673G,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,year,set()
NAm_242,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,segment,set()
NAm_243,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,ringWidth,set()
NAm_244,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,trsgi,set()
NAm_245,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,residual,set()
NAm_246,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,ARS,set()
NAm_247,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,corrs,set()
NAm_248,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,RBar,set()
NAm_249,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,SD,set()
NAm_250,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,SE,set()
NAm_251,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,EPS,set()
NAm_252,NAm-AlmondButterUpper.DArrigo.2005.lpd,PAGES2kv2,core,set()
NAm_2377,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,sampleCount,set()
PYTZCVK3MPC,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,year,set()
NAm_2378,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,segment,set()
NAm_2379,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,ringWidth,set()
NAm_2380,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,trsgi,set()
NAm_2381,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,residual,set()
NAm_2382,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,ARS,set()
NAm_2383,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,corrs,set()
NAm_2384,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,RBar,set()
NAm_2385,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,SD,set()
NAm_2386,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,SE,set()
NAm_2387,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,EPS,set()
NAm_2388,NAm-Arapahoe.Kienast.1996.lpd,PAGES2kv2,core,set()
NAm_1345,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,sampleCount,set()
PYT17HW5WU5,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,year,set()
NAm_1346,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,segment,set()
NAm_1347,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,ringWidth,set()
NAm_1348,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,trsgi,set()
NAm_1349,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,residual,set()
NAm_1350,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,ARS,set()
NAm_1351,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,corrs,set()
NAm_1352,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,RBar,set()
NAm_1353,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,SD,set()
NAm_1354,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,SE,set()
NAm_1355,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,EPS,set()
NAm_1356,NAm-ArrowsmithMountain.Briffa.1996.lpd,PAGES2kv2,core,set()
NAm_1453,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,sampleCount,set()
PYTAK5CREUM,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,year,set()
NAm_1454,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,segment,set()
NAm_1455,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,ringWidth,set()
NAm_1456,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,trsgi,set()
NAm_1457,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,residual,set()
NAm_1458,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,ARS,set()
NAm_1459,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,corrs,set()
NAm_1460,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,RBar,set()
NAm_1461,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,SD,set()
NAm_1462,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,SE,set()
NAm_1463,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,EPS,set()
NAm_1464,NAm-Athabasca.Schweingruber.1996.lpd,PAGES2kv2,core,set()
NAm_2065,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,sampleCount,set()
PYTROA6IWYO,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,year,set()
NAm_2066,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,segment,set()
NAm_2067,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,ringWidth,set()
NAm_2068,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,trsgi,set()
NAm_2069,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,residual,set()
NAm_2070,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,ARS,set()
NAm_2071,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,corrs,set()
NAm_2072,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,RBar,set()
NAm_2073,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,SD,set()
NAm_2074,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,SE,set()
NAm_2075,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,EPS,set()
NAm_2076,NAm-AthabascaGlacier2.Luckman.2005.lpd,PAGES2kv2,core,set()
NAm_2785,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,sampleCount,set()
PYTMCU7V0FO,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,year,set()
NAm_2786,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,segment,set()
NAm_2787,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,ringWidth,set()
NAm_2788,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,trsgi,set()
NAm_2789,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,residual,set()
NAm_2790,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,ARS,set()
NAm_2791,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,corrs,set()
NAm_2792,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,RBar,set()
NAm_2793,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,SD,set()
NAm_2794,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,SE,set()
NAm_2795,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,EPS,set()
NAm_2796,NAm-BakerLake.Hughes.2005.lpd,PAGES2kv2,core,set()
NAm_3109,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,sampleCount,set()
PYTBEI40XIR,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,year,set()
NAm_3110,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,segment,set()
NAm_3111,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,ringWidth,set()
NAm_3112,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,trsgi,set()
NAm_3113,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,residual,set()
NAm_3114,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,ARS,set()
NAm_3115,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,corrs,set()
NAm_3116,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,RBar,set()
NAm_3117,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,SD,set()
NAm_3118,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,SE,set()
NAm_3119,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,EPS,set()
NAm_3120,NAm-BarlowPassamMtHood.Briffa.1996.lpd,PAGES2kv2,core,set()
NAm_3801,NAm-BasinPond.Gajewski.1988.lpd,PAGES2kv2,temperature,set()
PYTE744IP7U,NAm-BasinPond.Gajewski.1988.lpd,PAGES2kv2,year,set()
PYTYUL1H4CG,NAm-BasinPond.Gajewski.1988.lpd,PAGES2kv2,age,set()
NAm_1153,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,sampleCount,set()
PYTZW324OE9,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,year,set()
NAm_1154,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,segment,set()
NAm_1155,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,ringWidth,set()
NAm_1156,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,trsgi,set()
NAm_1157,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,residual,set()
NAm_1158,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,ARS,set()
NAm_1159,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,corrs,set()
NAm_1160,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,RBar,set()
NAm_1161,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,SD,set()
NAm_1162,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,SE,set()
NAm_1163,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,EPS,set()
NAm_1164,NAm-BellMountain.Schweingruber.1996.lpd,PAGES2kv2,core,set()
